,Unnamed: 0,ID,location_name,lat,long
8506,8506,2361732,Dagmongo,12.32718,-1.44309
8505,8505,2361731,Dagou,10.88333,-3.01667
8504,8504,2361730,Dagou,12.75083,1.08398
8503,8503,2361729,Dagouma,11.91667,-1.28333
8502,8502,2361728,Daguili,11.86667,-1.33333
3093,3093,2356277,Daguilma,12.512,-1.4412
8501,8501,2361727,Dahiri,13.46798,-1.3010700000000002
8500,8500,2361726,Dahisma,13.03868,-1.01735
8499,8499,2361725,Daho,11.5,-2.76667
8498,8498,2361724,Dahon,10.3,-4.0666699999999985
8497,8497,2361723,Dahoure,11.13333,-3.15
8496,8496,2361722,Daiassemnore,11.76667,-1.35
8495,8495,2361721,Daibara,14.09158,-2.45744
8362,8362,2361588,Daimessala,11.96538,-4.87913
8493,8493,2361719,Daka,13.1626,-3.0352
8494,8494,2361720,Daka,14.142870000000002,-1.23607
8492,8492,2361718,Dakapore,11.98333,-2.66667
8491,8491,2361717,Dakaye,11.48333,-2.73333
8490,8490,2361716,Dakaye,11.84306,-1.5627799999999998
8489,8489,2361715,Dakeoule,14.10104,-2.37315
8241,8241,2361467,Dakiegre,12.81044,-1.96571
8488,8488,2361714,Dakira,9.93333,-2.76667
8487,8487,2361713,Dakiri,13.29558,-0.24471
8485,8485,2361711,Dakiskyema,12.55,-0.38333
8486,8486,2361712,Dakisse,12.08292,-1.68447
8484,8484,2361710,Dakistyema,12.68333,-0.48333
8483,8483,2361709,Dakola,12.71667,-2.33333
8482,8482,2361708,Dakole,10.9,-2.86667
8481,8481,2361707,Dakon,12.3,-0.38333
8480,8480,2361706,Dakongo,12.1,-0.53333
8479,8479,2361705,Dakoni,11.63333,-3.7
8477,8477,2361703,Dakonsen,12.15,-0.05
8478,8478,2361704,Dakonsin,12.00943,-0.28629
8476,8476,2361702,Dakonteon,10.21667,-2.88333
8475,8475,2361701,Dakore,13.06968,-1.89796
8474,8474,2361700,Dakoro,10.46667,-5.15
8473,8473,2361699,Dakoue,12.66667,-2.7
8472,8472,2361698,Dakoula,11.08333,-3.11667
8471,8471,2361697,Dakouli,13.05972,-1.8223
8470,8470,2361696,Dakoura,10.33333,-3.3833300000000004
8469,8469,2361695,Dakouration,11.16667,-3.2833300000000003
8468,8468,2361694,Dakpolo Tanzou,10.11667,-2.85
8467,8467,2361693,Dakre,13.71094,-1.07254
8466,8466,2361692,Dakui,12.6,-3.41667
8465,8465,2361691,Dala,14.26741,-0.94153
8464,8464,2361690,Dala,10.85,-4.11667
8463,8463,2361689,Dalan,9.95,-3.7
8462,8462,2361688,Dalanba,9.81667,-4.26667
8461,8461,2361687,Dalanba Daya,12.78333,-3.91667
8460,8460,2361686,Dalati,12.1303,1.11963
8459,8459,2361685,Dalena,10.75,-4.76667
8458,8458,2361684,Daliera,9.76667,-3.06667
8457,8457,2361683,Dalinga,13.77343,-0.21555
8456,8456,2361682,Dalinpouo,10.25,-2.81667
8455,8455,2361681,Dalmal Zogoria,14.29651,-0.98878
8454,8454,2361680,Dalo,11.73333,-2.08333
8452,8452,2361678,Dalo,13.48671,-2.51631
8453,8453,2361679,Dalo,13.2663,-3.1139
8451,8451,2361677,Dalonpouo,10.26667,-2.95
8450,8450,2361676,Daltenga,11.95,-0.48333
8449,8449,2361675,Dama,11.1576,-4.4962800000000005
8448,8448,2361674,Damali,12.98333,0.11667
8447,8447,2361673,Damana,10.36667,-5.05
8446,8446,2361672,Damanadio,10.25,-3.08333
8445,8445,2361671,Damandigui,12.73333,-3.76667
8444,8444,2361670,Damane,13.14563,-1.08377
8443,8443,2361669,Damapouy,12.71667,-2.66667
8361,8361,2361587,Damba,14.42001,-1.39491
10509,10509,6873998,Damba Toussougou,14.73753,-1.27094
10770,10770,11496139,Dambam II,14.566670000000002,0.11667
8442,8442,2361668,Dambatao,14.10532,-2.08585
8441,8441,2361667,Dambiri,14.392270000000002,-1.63605
8440,8440,2361666,Dambouguel,14.19365,-0.37151
8439,8439,2361665,Dambreguesse,13.22969,-1.80379
8438,8438,2361664,Damdegou,13.73856,0.15516
8437,8437,2361663,Damesen,12.23333,-0.41667
8436,8436,2361662,Damesma,13.10628,-1.16837
8435,8435,2361661,Damiougou,12.43333,-0.88333
8434,8434,2361660,Damira,10.3,-3.0
8433,8433,2361659,Damkarko Daga,13.49003,-0.5868800000000001
8432,8432,2361658,Damkarko Nayiri,13.59854,-0.6480100000000001
8429,8429,2361655,Damkieta,12.03331,-1.63203
8430,8430,2361656,Damkoko,13.19138,0.28326
8431,8431,2361657,Damkoko,13.162920000000002,0.24965
8427,8427,2361653,Dammzoussi,11.9,-1.31667
8426,8426,2361652,Damongto,12.26667,-0.93333
8425,8425,2361651,Dampela,14.31864,-0.78004
8424,8424,2361650,Dampsenodie,14.51156,-1.83397
8423,8423,2361649,Damsi,12.30493,-2.0602
8422,8422,2361648,Damzoussi,12.07743,-1.5412
8421,8421,2361647,Dan,10.05,-2.98333
8420,8420,2361646,Dan,10.9,-4.85
8419,8419,2361645,Dan,10.93333,-3.76667
8416,8416,2361642,Dana,12.7,-2.1
2793,2793,2355977,Dana,11.47316,-5.0136400000000005
8417,8417,2361643,Dana,11.85,-2.15
8415,8415,2361641,Danamiara,9.96667,-3.36667
8414,8414,2361640,Dananbara,10.08333,-3.25
8413,8413,2361639,Danaongo,12.64361,-1.02286
8412,8412,2361638,Danawa,13.253520000000002,-2.11526
8411,8411,2361637,Danba,12.18333,-3.36667
8410,8410,2361636,Danbagan,11.11667,-3.05
8409,8409,2361635,Danbal,9.83333,-2.78333
8408,8408,2361634,Danbelala,12.0,-3.08333
8407,8407,2361633,Danbogadye,12.7087,1.45395
8406,8406,2361632,Danboississi,11.03333,0.73333
8405,8405,2361631,Danbouti,12.68131,1.48243
8396,8396,2361622,Dandambara,13.95626,-2.34144
11123,11123,12188505,Dandantili,11.87001,0.41379
8404,8404,2361630,Dande,11.58479,-4.5611
8403,8403,2361629,Dandefanga,14.491979999999998,-0.81233
8402,8402,2361628,Dandeme,11.93333,-2.88333
8401,8401,2361627,Dandere,10.9,-3.08333
8400,8400,2361626,Dandere,11.08333,-2.73333
8399,8399,2361625,Dandougou,10.08333,-4.33333
8398,8398,2361624,Dandougou,10.53333,-4.0666699999999985
8397,8397,2361623,Dandyiwaga,12.04631,1.37219
8395,8395,2361621,Dane Zao,14.296170000000002,-0.90901
8394,8394,2361620,Danfi,11.25,-2.61667
8516,8516,2361742,Danfinnso,11.27235,-4.23002
8393,8393,2361619,Danfouna,11.16667,-1.95
8392,8392,2361618,Dangade,13.97979,-0.10218
8391,8391,2361617,Dangade,14.01551,-0.15283
8390,8390,2361616,Dango,11.66667,-0.7
8389,8389,2361615,Dangoe,11.14128,-3.98261
8388,8388,2361614,Dangou,12.06929,1.58384
8387,8387,2361613,Dangou,12.10404,1.6094
8386,8386,2361612,Dangouadougou,10.2,-5.03333
8385,8385,2361611,Dangouara,10.76667,-3.3
8384,8384,2361610,Dangoumana,12.8,-3.55
8383,8383,2361609,Dangouna,12.0,-3.41667
8382,8382,2361608,Dangounane,11.85735,-4.6161
8381,8381,2361607,Dangue,11.15,-2.33333
8380,8380,2361606,Danhal,10.25196,-3.2029400000000003
8379,8379,2361605,Danhal Pangara,10.18333,-3.23333
8378,8378,2361604,Danhal Pira,10.18333,-3.25
8376,8376,2361602,Dani,14.04969,-0.16205999999999998
8375,8375,2361601,Danialo,11.83333,-2.13333
8374,8374,2361600,Daniera,10.73333,-5.3
8373,8373,2361599,Danikoy,14.01345,0.18206
8372,8372,2361598,Danin,11.48333,-1.81667
8371,8371,2361597,Dankana,10.09052,-2.85196
8370,8370,2361596,Dankanaou,14.08585,-1.88325
8369,8369,2361595,Dankara,13.1069,-3.8697
8368,8368,2361594,Dankari,11.35,-3.63333
8367,8367,2361593,Dankoble,10.81667,-3.23333
8366,8366,2361592,Dankondou,13.27408,0.04541
8365,8365,2361591,Dankongou,13.02415,0.89943
8030,8030,2361255,Dankouro,12.25779,-4.10615
8364,8364,2361590,Dankui,12.1,-3.7
8363,8363,2361589,Danlion,11.11667,-0.85
8359,8359,2361585,Dano,11.91667,-3.36667
10388,10388,6786848,Dano,13.00603,-2.19695
8360,8360,2361586,Dano,11.1464,-3.05784
10674,10674,9035114,Dano Airport,11.13802,-3.07422
10748,10748,11205728,Dano Department,11.14068,-3.0639
8358,8358,2361584,Danouin,13.140999999999998,-2.7021
8357,8357,2361583,Danpan,11.85,-3.75
8356,8356,2361582,Danpieri,13.26463,-0.049760000000000006
8355,8355,2361581,Danrokui,11.66667,-3.78333
8354,8354,2361580,Danse,10.58333,-3.0
8353,8353,2361579,Dantchiadi,13.96749,-0.09217
8352,8352,2361578,Dantoloma,11.90856,-4.53293
8351,8351,2361577,Dantyabonga,12.72213,2.06256
8350,8350,2361576,Dao,11.71667,-2.16667
8349,8349,2361575,Daobaongo,13.37104,-1.05889
8348,8348,2361574,Daoro,13.856329999999998,-0.73945
8347,8347,2361573,Daouanguele,13.53178,-0.15869
8345,8345,2361571,Daoure,14.13787,-1.89895
8517,8517,2361743,Dapala,10.46078,-3.760780000000001
8344,8344,2361570,Dapana,12.23333,-3.5333300000000003
8342,8342,2361568,Dapelego,12.13333,-0.13333
8340,8340,2361566,Dapelgotenga,12.15,-0.4
8341,8341,2361567,Dapelogo,12.67274,-1.5390700000000002
8339,8339,2361565,Daplateoun,9.98333,-2.78333
10249,10249,2570228,Dapoa,12.43736,-1.5279
8338,8338,2361564,Dapola,10.55,-2.91667
8337,8337,2361563,Dapologo,13.20734,-1.24082
8336,8336,2361562,Dapouri,12.04811,-1.82552
8334,8334,2361560,Dapoya,12.7,-2.33333
8333,8333,2361559,Dapoya,13.405879999999998,-2.62022
8335,8335,2361561,Dapoya,12.2,-2.31667
10783,10783,11900518,Dapoya,12.38145,-1.52389
10912,10912,11915202,Dapoya,12.64391,-1.89986
8332,8332,2361558,Dapri,10.76667,-4.75
314,314,2353473,Dar Salam,12.36146,-1.6390900000000002
8311,8311,2361537,Dar Salam,13.327470000000002,0.49399
8310,8310,2361536,Dar Salam,13.46695,0.92302
8331,8331,2361557,Dara,14.25796,-2.51916
8330,8330,2361556,Dara,12.63333,-3.91667
10429,10429,6860077,Dara Goro,14.32976,0.18447
8329,8329,2361555,Darabide,12.11667,-0.16667
8328,8328,2361554,Daralomgomde,13.436929999999998,-1.12789
8327,8327,2361553,Daramandougou,10.81667,-4.55
8325,8325,2361551,Darbiti,13.43431,-1.75607
8326,8326,2361552,Darbiti,13.33294,-1.44937
8324,8324,2361550,Darbonore,11.93333,-1.88333
8323,8323,2361549,Dare,13.0839,-3.3558
8322,8322,2361548,Dareniara,9.88333,-3.25
11239,11239,12261529,Dares-Salam,11.67328,0.43658
10437,10437,6862550,Darga,14.1975,-0.42426
8321,8321,2361547,Darga,14.2,-0.41667
8320,8320,2361546,Dargo,12.71571,-0.28494
8319,8319,2361545,Dargouma,13.397379999999998,-1.82779
8318,8318,2361544,Darguene,13.71032,-2.05311
8317,8317,2361543,Darigma,12.95,-2.56667
8316,8316,2361542,Darigma,13.39427,-1.53596
8315,8315,2361541,Darkoa,13.39189,-1.13275
8314,8314,2361540,Darkotanzou,10.85,-3.23333
10452,10452,6862565,Darkoy,14.67368,-0.06681000000000001
8313,8313,2361539,Darkoy,14.69946,-0.09098
11098,11098,12165951,Darkoye,14.7013,-0.11686
8312,8312,2361538,Darou,12.01667,-3.63333
8309,8309,2361535,Darsalam,13.476,-0.19037
8308,8308,2361534,Darsalam,13.60124,-2.47819
8307,8307,2361533,Darsalami,11.04282,-4.36626
8305,8305,2361531,Dasisa,12.66667,-2.3
8302,8302,2361528,Dassa,12.45033,-2.6875
8306,8306,2361532,Dassamkande,12.05578,-1.22063
8301,8301,2361527,Dassampouigo,12.36667,-0.78333
8300,8300,2361526,Dassamtanga,13.52225,-0.52322
8299,8299,2361525,Dassara,10.08333,-2.88333
8298,8298,2361524,Dassari,13.13163,-0.05325
8297,8297,2361523,Dassasgo,12.38719,-1.46896
10271,10271,2570250,Dassasgo,12.39631,-1.63806
8296,8296,2361522,Dasse,12.44035,-4.08806
8295,8295,2361521,Dassembinda,12.93333,-0.38333
8294,8294,2361520,Dassemnatenga,13.09091,-0.68011
8304,8304,2361530,Dassisse,12.57782,-1.94296
8293,8293,2361519,Datagma,12.59858,-1.18465
8292,8292,2361518,Datambi,13.3961,1.0457
8291,8291,2361517,Datiga,11.11667,-0.58333
8290,8290,2361516,Datomo,11.91667,-3.23333
8289,8289,2361515,Dawaka,12.38333,-0.9
8284,8284,2361510,Dawane Gounde,12.8,-2.03333
8288,8288,2361514,Dawanegomde,12.17846,-1.61805
8287,8287,2361513,Dawanegomde,12.5443,-1.8284
8286,8286,2361512,Dawanegomde,12.11667,-0.51667
8285,8285,2361511,Dawanegomde,12.26998,-1.7770099999999998
8283,8283,2361509,Dawango,13.27211,0.03022
8282,8282,2361508,Dawelgue,12.0968,-1.50999
8281,8281,2361507,Dawevele,11.1,-1.51667
8280,8280,2361506,Dawidema,12.03027,-1.6473799999999998
8346,8346,2361572,Dawirba,13.1296,-0.62735
8279,8279,2361505,Daworo,11.38333,-1.63333
8278,8278,2361504,Dayagretenga,12.69611,-1.26949
8277,8277,2361503,Dayari,12.81667,-0.25
8276,8276,2361502,Dayassemnore,12.31533,-1.7548
8275,8275,2361501,Dayere,11.16667,-2.98333
8274,8274,2361500,Dayoubsi,12.23651,-1.60851
10826,10826,11911807,Dazankiema,12.26264,-1.68612
8273,8273,2361499,Dazanre,12.36667,-0.73333
8272,8272,2361498,Dazouba,10.15,-2.81667
8271,8271,2361497,De,13.69868,-2.87882
10557,10557,6875089,De,11.44018,-5.15536
8270,8270,2361496,Debanga,14.78193,0.01485
8269,8269,2361495,Debe,13.0819,-3.4247
8268,8268,2361494,Debel,14.26808,-1.23296
8267,8267,2361493,Debel,14.291720000000002,-1.87146
8266,8266,2361492,Debel Nague,14.31301,-0.12328
8265,8265,2361491,Debel Nwafa,14.471420000000002,-0.96608
8264,8264,2361490,Debentia,14.57789,-0.35063
8263,8263,2361489,Debere,14.36568,-0.09192
8262,8262,2361488,Debere Arba,14.3006,-0.8372799999999999
8261,8261,2361487,Debere Boulga,14.4334,-0.68209
8258,8258,2361484,Debere Petel,14.24786,-1.72933
8257,8257,2361483,Debere Talata,14.02616,0.04053
8259,8259,2361485,Deberelink,14.33771,-0.14802
8260,8260,2361486,Deberelink,14.35527,-0.22832
8256,8256,2361482,Debetil,14.07518,-1.86261
8255,8255,2361481,Debewambe,13.91089,-0.11079
8254,8254,2361480,Debildani,13.76582,0.47006
8253,8253,2361479,Dedera,10.58333,-3.15
8252,8252,2361478,Dedonia,9.9,-3.05
8251,8251,2361477,Dedougou,12.46338,-3.46075
10364,10364,6296410,Dedougou Airport,12.46105,-3.48794
8250,8250,2361476,Defitara,10.06667,-3.43333
8249,8249,2361475,Degue Degue,10.71667,-4.3166699999999985
8248,8248,2361474,Deguele,11.1,-3.93333
8247,8247,2361473,Deiberi,14.43169,-0.24693
8246,8246,2361472,Dekar,10.4,-3.21667
8245,8245,2361471,Dekoura,12.31667,0.15
8244,8244,2361470,Delega,14.09195,-2.3454
8243,8243,2361469,Delere,12.63821,-1.22936
8242,8242,2361468,Delga,13.148979999999998,-1.14495
8240,8240,2361466,Delkoupourou,12.25,0.18333
8239,8239,2361465,Dem,13.19218,-1.17552
8236,8236,2361462,Dema,12.49015,-4.35581
8235,8235,2361461,Dembam,14.58281,0.12672
8234,8234,2361460,Dembela,12.68333,-3.983330000000001
8233,8233,2361459,Dembila,13.20379,-1.15885
8058,8058,2361283,Dembo,12.80033,-3.97094
8232,8232,2361458,Demmbourla,11.53075,-4.9025
8230,8230,2361456,Demnoudende,13.865520000000002,-0.4979
8231,8231,2361457,Demnouo,13.87081,-0.48843
8228,8228,2361454,Dendiagou,13.4846,0.7105899999999999
8227,8227,2361453,Denea,13.68506,-2.81908
8226,8226,2361452,Deneon,13.56842,-1.50345
8225,8225,2361451,Denga,12.15,-0.23333
8224,8224,2361450,Denga,13.43305,0.69258
8223,8223,2361449,Dengande,14.3803,-0.2273
8222,8222,2361448,Denguilga,13.39981,-1.6988299999999998
8221,8221,2361447,Denissa,12.58333,-3.96667
8220,8220,2361446,Denouara,10.13333,-3.25
8229,8229,2361455,Dentou,14.30425,-1.07635
8219,8219,2361445,Dentougou,12.38485,1.63656
8218,8218,2361444,Deou,14.60084,-0.71901
10747,10747,11205665,Departement de Fada N'gourma,12.0667,0.35
8216,8216,2361442,Depergou,12.96667,-0.15
8217,8217,2361443,Depergou,12.95,-0.13333
8215,8215,2361441,Derbare,9.5,-2.71667
8214,8214,2361440,Dere,12.025,-4.4562
8213,8213,2361439,Dere,14.095529999999998,-2.2305900000000003
8212,8212,2361438,Deregoue,10.75,-4.08333
8210,8210,2361436,Derga,13.259429999999998,-1.94631
8209,8209,2361435,Dergane,10.83333,-2.96667
8211,8211,2361437,Derhogo,13.8019,-2.32967
8208,8208,2361434,Derpon,13.93406,-2.07442
8207,8207,2361433,Dessa,10.5,-2.98333
8205,8205,2361430,Desse,13.985779999999998,-2.43312
8204,8204,2361429,Desse,14.02428,-2.41986
8206,8206,2361431,Desse,13.50685,0.62479
8203,8203,2361428,Dessi,11.51209,-3.39542
10503,10503,6873977,Dessiboulle,14.54455,-1.47586
10519,10519,6874009,Dessioubere,14.52009,-1.43295
8202,8202,2361427,Desso,11.35073,-4.28874
8201,8201,2361426,Dessouma,14.289,-1.55277
8199,8199,2361424,Di,13.169,-3.4151
8198,8198,2361423,Dia,11.31667,-2.48333
8197,8197,2361422,Dia,11.17437,-4.71017
10527,10527,6874017,Diabarou,14.00304,-1.35198
8196,8196,2361421,Diabatou,12.51667,0.81667
8195,8195,2361420,Diabatou,12.73629,0.11338
8194,8194,2361419,Diabedo,14.05882,0.24252
8193,8193,2361418,Diabiga,11.13444,0.55111
10759,10759,11257192,Diabo,12.01667,-0.03333
8192,8192,2361417,Diabo,12.01667,-0.03333
8191,8191,2361416,Diaboandi,11.58333,1.51667
8190,8190,2361415,Diaboulola,10.36667,-3.3833300000000004
8189,8189,2361414,Diael Ara,14.2968,-0.98695
8188,8188,2361413,Diaga,10.5,-3.983330000000001
8187,8187,2361412,Diagarentou,14.45499,-0.40102
8186,8186,2361411,Diaka,12.98498,-0.33662
8185,8185,2361410,Diakora,10.3,-4.88333
7723,7723,2360947,Diala,12.42033,-1.85129
7722,7722,2360946,Diala,12.73696,-1.70797
8184,8184,2361409,Diala,13.0353,-3.2365
8183,8183,2361408,Dialakoro,11.18879,-5.21387
8182,8182,2361407,Diale,11.11667,-1.56667
8181,8181,2361406,Dialgaye,11.96444,-0.37611
10655,10655,8288558,Dialgaye Department,11.9029,-0.3678
8180,8180,2361405,Diali,10.75,-5.3166699999999985
8179,8179,2361404,Dialla,11.4,-0.45
8178,8178,2361403,Diallo,13.1753,-3.9298
8177,8177,2361402,Dialo,11.35,-1.81667
8176,8176,2361401,Dialo,11.95,-1.95
8175,8175,2361400,Diamagara,14.5056,-1.8041
11176,11176,12238105,Diamahoun,12.9817,-3.81
11110,11110,12175961,Diamanga,11.90996,1.9289
11221,11221,12261459,Diamangre,11.20652,0.7521899999999999
10446,10446,6862559,Diamon,14.4165,-0.9212
8174,8174,2361399,Dian,11.16788,-4.87986
8173,8173,2361398,Dian,13.11,-3.2843
8172,8172,2361397,Diana,12.58333,-2.43333
8171,8171,2361396,Dianaperoudouo,9.98333,-3.2
8170,8170,2361395,Dianbile,9.63333,-2.9
8169,8169,2361394,Diandioura,10.35,-4.7333300000000005
8167,8167,2361392,Dianga,12.31667,0.06667000000000001
8168,8168,2361393,Dianga,12.00548,-0.09737
8166,8166,2361391,Diangadore,10.23333,-3.983330000000001
8165,8165,2361390,Diangara,10.63333,-3.01667
8163,8163,2361388,Dianhorokui,11.63333,-3.86667
8162,8162,2361387,Diankondi,12.32667,1.38343
8161,8161,2361386,Diankoudougou,12.41667,-0.16667
8160,8160,2361385,Diankougou,13.32712,-0.14168
8159,8159,2361384,Dianle,11.1,-2.75
8158,8158,2361383,Dianra,13.1055,-3.164
8157,8157,2361382,Diansara,11.06562,-4.8952
8156,8156,2361381,Diansia,11.11667,-1.98333
8155,8155,2361380,Diantara,10.31667,-3.11667
8154,8154,2361379,Diantiogo,11.13333,-1.96667
8152,8152,2361377,Dianvor,11.16667,-2.63333
8153,8153,2361378,Dianvor,11.06045,-2.90556
8151,8151,2361376,Dianvour,11.23333,-3.23333
8091,8091,2361316,Dianwele,13.1509,-3.9536
8150,8150,2361375,Dianze,11.46667,-1.75
8149,8149,2361374,Diaoutel,14.34055,-0.31093000000000004
8148,8148,2361373,Diapaga,12.07305,1.78838
10630,10630,7668176,Diapaga Airport,12.05,1.783
8147,8147,2361372,Diapangou,11.9,-0.016669999999999997
8146,8146,2361371,Diapangou,12.11389,0.18083
8144,8144,2361369,Diara,11.66667,-2.4
8143,8143,2361368,Diarabakoko,10.46667,-4.78333
8142,8142,2361367,Diaradougou,11.29814,-4.43519
8140,8140,2361365,Diarakoro,10.53333,-3.85
8141,8141,2361366,Diarakoro,10.25,-4.03333
10448,10448,6862561,Diaran,14.434,-0.9852
8139,8139,2361364,Diaret,14.03666,-2.14994
8138,8138,2361363,Diari,11.46667,-1.83333
8137,8137,2361362,Diarkadougou,10.9,-3.56667
8136,8136,2361361,Diasara,10.68333,-3.56667
8135,8135,2361360,Diatara,10.0,-3.33333
8134,8134,2361359,Diatou,13.811329999999998,-0.06774
8133,8133,2361358,Diay,14.01327,-2.39997
11211,11211,12253544,Diaya,9.76557,-4.41129
8132,8132,2361357,Diayala,11.3,-0.6333300000000001
8131,8131,2361356,Dibga,13.3246,-0.69498
8130,8130,2361355,Dibi,10.31667,-3.91667
8129,8129,2361354,Dibilou,13.34299,-0.9483
8128,8128,2361353,Dibissi,14.68458,-0.63322
8127,8127,2361352,Dibiti,12.57687,1.80363
8125,8125,2361350,Diboulou,13.09306,-0.92715
11099,11099,12166361,Dida Forest,10.01162,-4.0287
10494,10494,6873959,Didia,14.5713,-1.7319
8124,8124,2361349,Didie,11.58333,-3.3833300000000004
8123,8123,2361348,Didiel,14.11529,-2.32769
8122,8122,2361347,Didiere,14.00731,-1.28552
8121,8121,2361346,Didje,12.1,-2.9
10317,10317,2593810,Didri,12.19991,-1.24679
8120,8120,2361345,Didyir,12.56042,-2.62193
6903,6903,2360116,Die,12.79567,-1.60792
8119,8119,2361344,Diebiou,10.45,-3.26667
8118,8118,2361343,Dieborodouo,10.1,-3.23333
8117,8117,2361342,Diebougou,10.96209,-3.24967
10635,10635,7668181,Diebougou Airport,10.95,-3.25
8116,8116,2361341,Diebourou,10.7,-3.23333
8115,8115,2361340,Diefoula,10.25,-4.7
8113,8113,2361338,Diefourma,11.39903,-4.627
8112,8112,2361337,Diegabile,14.12868,-0.68243
11188,11188,12238250,Diegbala,11.79409,1.69334
8110,8110,2361335,Diegbanao,10.31667,-3.4
8111,8111,2361336,Diegbanao,10.28333,-3.41667
8109,8109,2361334,Diegonao,10.55,-3.36667
8108,8108,2361333,Dieka,10.33333,-2.95
8107,8107,2361332,Diekan,13.3958,-4.0847
8106,8106,2361331,Diekonga,11.48333,0.36667
8105,8105,2361330,Diekui,11.91667,-3.78333
8104,8104,2361329,Diele,13.1081,-3.2515
10123,10123,2570061,Dielen,12.05436,-1.29337
8103,8103,2361328,Dielindiala,10.46667,-3.11667
8102,8102,2361327,Dielisso,10.56667,-4.28333
8101,8101,2361326,Diem,14.23294,-2.2955
7697,7697,2360919,Diemba,12.91384,-1.81276
8100,8100,2361325,Diemi,9.91667,-3.01667
8099,8099,2361324,Diemoukourou,10.76667,-3.23333
8098,8098,2361323,Diena,13.3663,-4.0474
8097,8097,2361322,Diena-Sanakina,13.3736,-4.0503
8096,8096,2361321,Dienboua,11.71667,-1.76667
8095,8095,2361320,Diendie,14.2785,-2.47691
8094,8094,2361319,Dieni,12.7978,-4.0732
8093,8093,2361318,Dienkoa,11.2533,-4.80553
8092,8092,2361317,Diensi,11.56667,-2.76667
7696,7696,2360918,Diensogo,12.85092,-1.48075
8090,8090,2361315,Diepe,10.2,-2.96667
8089,8089,2361314,Diepera,10.1,-3.3833300000000004
8088,8088,2361313,Diepere,10.28333,-3.1
8087,8087,2361312,Diepla,10.65,-3.01667
7692,7692,2360914,Diepo,12.14456,-1.47262
7690,7690,2360912,Diere,12.96774,-1.78224
8086,8086,2361311,Dieri,11.0,-5.01667
8085,8085,2361310,Dierisso,10.43333,-5.21667
8084,8084,2361309,Dierizien,10.96667,-5.15
8083,8083,2361308,Dierizienkoa,10.95,-5.15
8082,8082,2361307,Dierma,11.7,-0.75
